# Savings rate, 1%, 2%, 3%, 4%, 5%, 6%, 7%
74.6306306306, 29.4079834232, 14.7767849391, 9.8995609631, 7.4608323322, 5.9975031805, 5.0218748593, 4.3249336395
74.7297297297, 29.2746230225, 14.7097746334, 9.8546680713, 7.4269986764, 5.9703054834, 4.9991014772, 4.3053207719
74.8288288288, 29.1414393540, 14.6428531312, 9.8098346726, 7.3932098577, 5.9431438292, 4.9763582749, 4.2857338958
74.9279279279, 29.0084319498, 14.5760201975, 9.7650606095, 7.3594657574, 5.9160181226, 4.9536451724, 4.2661729423
75.0270270270, 28.8756003439, 14.5092755980, 9.7203457250, 7.3257662573, 5.8889282686, 4.9309620904, 4.2466378429
75.1261261261, 28.7429440723, 14.4426190998, 9.6756898631, 7.2921112397, 5.8618741724, 4.9083089493, 4.2271285292
75.2252252252, 28.6104626727, 14.3760504704, 9.6310928680, 7.2585005873, 5.8348557399, 4.8856856705, 4.2076449335
75.3243243243, 28.4781556847, 14.3095694784, 9.5865545848, 7.2249341832, 5.8078728771, 4.8630921751, 4.1881869878
75.4234234234, 28.3460226496, 14.2431758936, 9.5420748591, 7.1914119112, 5.7809254905, 4.8405283850, 4.1687546248
75.5225225225, 28.2140631106, 14.1768694862, 9.4976535371, 7.1579336552, 5.7540134870, 4.8179942220, 4.1493477773
75.6216216216, 28.0822766127, 14.1106500278, 9.4532904657, 7.1244993000, 5.7271367736, 4.7954896085, 4.1299663784
75.7207207207, 27.9506627028, 14.0445172905, 9.4089854922, 7.0911087305, 5.7002952581, 4.7730144671, 4.1106103614
75.8198198198, 27.8192209292, 13.9784710474, 9.3647384647, 7.0577618322, 5.6734888483, 4.7505687207, 4.0912796600
75.9189189189, 27.6879508424, 13.9125110728, 9.3205492319, 7.0244584909, 5.6467174525, 4.7281522925, 4.0719742079
76.0180180180, 27.5568519944, 13.8466371414, 9.2764176429, 6.9911985931, 5.6199809794, 4.7057651060, 4.0526939394
76.1171171171, 27.4259239391, 13.7808490291, 9.2323435475, 6.9579820255, 5.5932793380, 4.6834070851, 4.0334387887
76.2162162162, 27.2951662320, 13.7151465125, 9.1883267962, 6.9248086754, 5.5666124376, 4.6610781538, 4.0142086906
76.3153153153, 27.1645784304, 13.6495293693, 9.1443672399, 6.8916784305, 5.5399801880, 4.6387782365, 3.9950035800
76.4144144144, 27.0341600933, 13.5839973779, 9.1004647302, 6.8585911790, 5.5133824992, 4.6165072579, 3.9758233919
76.5135135135, 26.9039107815, 13.5185503174, 9.0566191192, 6.8255468093, 5.4868192817, 4.5942651431, 3.9566680618
76.6126126126, 26.7738300575, 13.4531879681, 9.0128302595, 6.7925452104, 5.4602904461, 4.5720518173, 3.9375375253
76.7117117117, 26.6439174853, 13.3879101110, 8.9690980046, 6.7595862719, 5.4337959037, 4.5498672060, 3.9184317184
76.8108108108, 26.5141726309, 13.3227165279, 8.9254222082, 6.7266698834, 5.4073355658, 4.5277112352, 3.8993505771
76.9099099099, 26.3845950616, 13.2576070015, 8.8818027248, 6.6937959354, 5.3809093443, 4.5055838309, 3.8802940380
77.0090090090, 26.2551843468, 13.1925813153, 8.8382394092, 6.6609643185, 5.3545171513, 4.4834849197, 3.8612620375
77.1081081081, 26.1259400572, 13.1276392537, 8.7947321172, 6.6281749239, 5.3281588993, 4.4614144282, 3.8422545127
77.2072072072, 25.9968617653, 13.0627806018, 8.7512807046, 6.5954276430, 5.3018345011, 4.4393722834, 3.8232714005
77.3063063063, 25.8679490453, 12.9980051457, 8.7078850283, 6.5627223678, 5.2755438699, 4.4173584126, 3.8043126385
77.4054054054, 25.7392014729, 12.9333126722, 8.6645449453, 6.5300589908, 5.2492869190, 4.3953727433, 3.7853781642
77.5045045045, 25.6106186256, 12.8687029689, 8.6212603135, 6.4974374046, 5.2230635624, 4.3734152035, 3.7664679154
77.6036036036, 25.4822000824, 12.8041758245, 8.5780309911, 6.4648575026, 5.1968737143, 4.3514857211, 3.7475818303
77.7027027027, 25.3539454239, 12.7397310280, 8.5348568369, 6.4323191783, 5.1707172889, 4.3295842246, 3.7287198472
77.8018018018, 25.2258542324, 12.6753683696, 8.4917377103, 6.3998223256, 5.1445942013, 4.3077106427, 3.7098819046
